match_id,date,championship,team1,team2,delta,favored,odds,stake,outcome,payout,bank_after
72898,2023-01-21,DPC NA 2023 Tour 1: Division I,Shopify Rebellion,B8,-2.4716,B8,8.5,1119,loss,0,451944
72907,2023-01-21,DPC NA 2023 Tour 1: Division I,Shopify Rebellion,B8,0.1424,Shopify Rebellion,1.05,64,win,67,451947
72899,2023-01-22,DPC NA 2023 Tour 1: Division I,Thiuth Gaming,Wildcard,-81.4776,Wildcard,1.28,10000,win,12800,454747
72910,2023-01-22,DPC NA 2023 Tour 1: Division I,Thiuth Gaming,Wildcard,-97.2996,Wildcard,1.2,10000,win,12000,456747
72900,2023-01-22,GOLDEN AGE,Neon Esports,496 Gaming,120.0028,Neon Esports,1.7,10000,win,17000,463747
72915,2023-01-22,GOLDEN AGE,Neon Esports,Team Virgo,-80.8146,Team Virgo,1.97,10000,loss,0,453747
72925,2023-01-22,GOLDEN AGE,Neon Esports,Team Virgo,78.49,Neon Esports,1.5,10000,win,15000,458747
72916,2023-01-22,Lunar New Year 2023,UD Vessuwan,Team Saiyan,61.6104,UD Vessuwan,1.7,10000,win,17000,465747
72927,2023-01-22,Lunar New Year 2023,UD Vessuwan,Team Saiyan,60.3596,UD Vessuwan,1.83,10000,win,18300,474047
72918,2023-01-22,European Pro League Season 6,V-Gaming,Water rune enjoyers,53.3724,V-Gaming,7,10000,loss,0,464047
72947,2023-01-22,European Pro League Season 6,V-Gaming,Water rune enjoyers,96.9344,V-Gaming,7,10000,loss,0,454047
72919,2023-01-22,DPC EEU 2023 Tour 1: Division I,Natus Vincere,BetBoom Team,-157.927,BetBoom Team,1.15,10000,win,11500,455547
72955,2023-01-22,DPC EEU 2023 Tour 1: Division I,Natus Vincere,BetBoom Team,-49.926,BetBoom Team,1.15,10000,win,11500,457047
72961,2023-01-22,European Pro League Season 6,Ooredoo Thunders,BENZ190E,112.849,Ooredoo Thunders,1.35,10000,win,13500,460547
72965,2023-01-22,European Pro League Season 6,Ooredoo Thunders,BENZ190E,45.3212,Ooredoo Thunders,1.3,10000,win,13000,463547
72966,2023-01-22,NEON LEAGUE,Matreshka,V-Gaming,77.1618,Matreshka,1.55,10000,win,15500,469047
72972,2023-01-22,NEON LEAGUE,Matreshka,V-Gaming,104.807,Matreshka,1.5,10000,win,15000,474047
72967,2023-01-22,DPC EEU 2023 Tour 1: Division I,One Move,Virtus.pro,-36.2756,Virtus.pro,1.45,10000,win,14500,478547
72973,2023-01-22,DPC EEU 2023 Tour 1: Division I,One Move,Virtus.pro,86.3166,One Move,2.51,10000,loss,0,468547
72977,2023-01-22,DPC SA 2023 Tour 1: Division I,Alliance.LATAM,Ravens,187.6276,Alliance.LATAM,1.45,10000,win,14500,473047
72981,2023-01-22,DPC SA 2023 Tour 1: Division I,Alliance.LATAM,Ravens,38.5368,Alliance.LATAM,1.38,10000,loss,0,463047
72986,2023-01-22,DPC SA 2023 Tour 1: Division I,Alliance.LATAM,Ravens,-13.0184,Ravens,2.6,6028,loss,0,457019
72989,2023-01-22,DPC SA 2023 Tour 1: Division I,Keyd Stars,Infinity,54.889,Keyd Stars,1.62,10000,loss,0,447019
72993,2023-01-22,DPC SA 2023 Tour 1: Division I,Keyd Stars,Infinity,-37.8178,Infinity,2.2,10000,win,22000,459019
72988,2023-01-22,EPL World AM S3,Qhali,Ukumari,-4.1142,Ukumari,1.61,1888,loss,0,457131
72991,2023-01-22,EPL World AM S3,Qhali,Ukumari,-62.8164,Ukumari,1.77,10000,win,17700,464831
72999,2023-01-22,EPL World AM S3,Qhali,Ukumari,-77.9486,Ukumari,1.87,10000,win,18700,473531
72920,2023-01-22,Lunar New Year 2023,UD Vessuwan,496 Gaming,84.6298,UD Vessuwan,1.75,10000,loss,0,463531
72936,2023-01-22,Lunar New Year 2023,UD Vessuwan,496 Gaming,-60.0196,496 Gaming,2.17,10000,loss,0,453531
72968,2023-01-22,ESportsBattle | DOTA2,Ryoiki Tenkai,mind takers,82.7726,Ryoiki Tenkai,4.81,10000,loss,0,443531
72974,2023-01-22,ESportsBattle | DOTA2,Ryoiki Tenkai,mind takers,121.5512,Ryoiki Tenkai,1.87,10000,loss,0,433531
72996,2023-01-22,DPC SA 2023 Tour 1: Division I,INF.UESPORTS,Evil Geniuses,115.9772,INF.UESPORTS,4.81,10000,loss,0,423531
73001,2023-01-22,DPC SA 2023 Tour 1: Division I,INF.UESPORTS,Evil Geniuses,-76.7278,Evil Geniuses,1.1,10000,win,11000,424531
72995,2023-01-22,EPL World AM S3,No Runes,Mad Kings Esports,-129.2068,Mad Kings Esports,2.06,10000,win,20600,435131
73004,2023-01-22,EPL World AM S3,No Runes,Mad Kings Esports,-1.3304,Mad Kings Esports,1.49,578,win,861,435414
72997,2023-01-23,GOLDEN AGE,Team Virgo,Team Believe,142.801,Team Virgo,2.16,10000,win,21600,447014
73005,2023-01-23,GOLDEN AGE,Team Virgo,Team Believe,49.3756,Team Virgo,1.5,10000,win,15000,452014
72998,2023-01-23,GOLDEN AGE,Team Believe,Dream Walker,-26.2934,Dream Walker,1.65,10000,loss,0,442014
73012,2023-01-23,GOLDEN AGE,Team Believe,Dream Walker,61.679,Team Believe,2.16,10000,win,21600,453614
73010,2023-01-23,DPC SEA 2023 Tour 1: Division I,Geek Slate,Talon Esports,-65.0262,Talon Esports,2.2,10000,win,22000,465614
73024,2023-01-23,DPC SEA 2023 Tour 1: Division I,Geek Slate,Talon Esports,-202.0286,Talon Esports,2.11,10000,win,21100,476714
73016,2023-01-23,DPC SEA 2023 Tour 1: Division I,Team SMG,BOOM Esports,-12.1916,BOOM Esports,1.65,5811,loss,0,470903
73042,2023-01-23,DPC SEA 2023 Tour 1: Division I,Team SMG,BOOM Esports,80.3502,Team SMG,2.08,10000,loss,0,460903
73048,2023-01-23,DPC SEA 2023 Tour 1: Division I,Team SMG,BOOM Esports,79.3462,Team SMG,2.12,10000,loss,0,450903
73020,2023-01-23,DPC SEA 2023 Tour 1: Division I,Bleed Esports,Execration,-5.4322,Execration,1.74,2449,win,4261,452715
73063,2023-01-23,DPC SEA 2023 Tour 1: Division I,Bleed Esports,Execration,-203.6546,Execration,1.65,10000,win,16500,459215
73017,2023-01-23,Lunar New Year 2023,SPAWN TEAM,Purple Paradox,-18.6616,Purple Paradox,2.37,8569,loss,0,450646
73041,2023-01-23,Lunar New Year 2023,SPAWN TEAM,Purple Paradox,109.5352,SPAWN TEAM,1.4,10000,win,14000,454646
73015,2023-01-23,GOLDEN AGE,UD Vessuwan,Team Believe,105.51,UD Vessuwan,1.8,10000,win,18000,462646
73030,2023-01-23,GOLDEN AGE,UD Vessuwan,Team Believe,-80.496,Team Believe,2.25,10000,loss,0,452646
73025,2023-01-23,Lunar New Year 2023,Team Mystique,496 Gaming,56.002,Team Mystique,2.08,10000,loss,0,442646
73029,2023-01-23,Lunar New Year 2023,Team Mystique,496 Gaming,-8.7114,496 Gaming,1.99,3856,win,7673,446463
73060,2023-01-23,NEON LEAGUE,UBER TILT,Matreshka,57.5112,UBER TILT,1.63,10000,loss,0,436463
73065,2023-01-23,NEON LEAGUE,UBER TILT,Matreshka,-24.4448,Matreshka,1.87,10000,win,18700,445163
73072,2023-01-23,DPC WEU 2023 Tour 1: Division I,OG,Entity,84.0092,OG,1.43,10000,win,14300,449463
73078,2023-01-23,DPC WEU 2023 Tour 1: Division I,OG,Entity,-48.695,Entity,2.81,10000,win,28100,467563
73084,2023-01-23,DPC WEU 2023 Tour 1: Division I,OG,Entity,-49.2312,Entity,2.5,10000,loss,0,457563
73077,2023-01-23,NEON LEAGUE,EZ KATKA,V-Gaming,-32.7634,V-Gaming,2.48,10000,loss,0,447563
73088,2023-01-23,DPC WEU 2023 Tour 1: Division I,Team Secret,Into the Breach,50.1902,Team Secret,1.85,10000,win,18500,456063
73092,2023-01-23,DPC WEU 2023 Tour 1: Division I,Team Secret,Into the Breach,106.4008,Team Secret,1.6,10000,win,16000,462063
73100,2023-01-23,DPC WEU 2023 Tour 1: Division I,Team Liquid,Gaimin Gladiators,-18.5392,Gaimin Gladiators,3.4,8566,loss,0,453497
73106,2023-01-23,DPC WEU 2023 Tour 1: Division I,Team Liquid,Gaimin Gladiators,31.9408,Team Liquid,1.28,10000,loss,0,443497
73112,2023-01-23,DPC WEU 2023 Tour 1: Division I,Team Liquid,Gaimin Gladiators,78.2598,Team Liquid,1.3,10000,win,13000,446497
73102,2023-01-23,DPC NA 2023 Tour 1: Division I,TSM,Alpha Pro USA,82.4852,TSM,1.04,10000,win,10400,446897
73115,2023-01-23,DPC NA 2023 Tour 1: Division I,TSM,Alpha Pro USA,67.9256,TSM,1.05,10000,win,10500,447397
73093,2023-01-23,NEON LEAGUE,Team Sexy,Matreshka,81.8558,Team Sexy,1.55,10000,win,15500,452897
73097,2023-01-23,NEON LEAGUE,Team Sexy,Matreshka,237.8832,Team Sexy,1.41,10000,win,14100,456997
73103,2023-01-24,DPC NA 2023 Tour 1: Division I,Thiuth Gaming,5RATFORCESTAFF,-41.7246,5RATFORCESTAFF,1.25,10000,win,12500,459497
73118,2023-01-24,DPC NA 2023 Tour 1: Division I,Thiuth Gaming,5RATFORCESTAFF,29.9724,Thiuth Gaming,3.7,10000,loss,0,449497
73128,2023-01-24,Lunar New Year 2023,UD Vessuwan,Team Mystique,129.9218,UD Vessuwan,1.79,10000,loss,0,439497
73146,2023-01-24,Lunar New Year 2023,UD Vessuwan,Team Mystique,10.722,UD Vessuwan,1.7,4712,loss,0,434785
73132,2023-01-24,Lunar New Year 2023,UD Vessuwan,Purple Paradox,-21.8322,Purple Paradox,2.01,9492,loss,0,425293
73157,2023-01-24,Lunar New Year 2023,UD Vessuwan,Purple Paradox,32.5204,UD Vessuwan,1.7,10000,win,17000,432293
73105,2023-01-24,GOLDEN AGE,Dream Walker,496 Gaming,120.3496,Dream Walker,1.72,10000,win,17200,439493
73125,2023-01-24,GOLDEN AGE,Dream Walker,496 Gaming,117.9712,Dream Walker,2.08,10000,loss,0,429493
73129,2023-01-24,GOLDEN AGE,SPAWN TEAM,Team Believe,-5.6608,Team Believe,1.84,2431,loss,0,427062
73141,2023-01-24,GOLDEN AGE,SPAWN TEAM,Team Believe,-52.1208,Team Believe,2.35,10000,loss,0,417062
73130,2023-01-24,GOLDEN AGE,SPAWN TEAM,496 Gaming,37.0484,SPAWN TEAM,1.7,10000,loss,0,407062
73152,2023-01-24,GOLDEN AGE,SPAWN TEAM,496 Gaming,112.6718,SPAWN TEAM,1.87,10000,win,18700,415762
73173,2023-01-24,European Pro League Season 6,Team Sexy,X3,-125.5314,X3,1.65,10000,win,16500,422262
73178,2023-01-24,European Pro League Season 6,Team Sexy,X3,171.8406,Team Sexy,2.16,10000,loss,0,412262
73133,2023-01-24,DPC EEU 2023 Tour 1: Division I,One Move,Darkside,-46.3246,Darkside,1.35,10000,loss,0,402262
73169,2023-01-24,DPC EEU 2023 Tour 1: Division I,One Move,Darkside,-60.5748,Darkside,1.35,10000,loss,0,392262
73134,2023-01-24,NEON LEAGUE,BENZ190E,EZ KATKA,-70.713,EZ KATKA,2.02,10000,win,20200,402462
73174,2023-01-24,NEON LEAGUE,BENZ190E,EZ KATKA,-81.571,EZ KATKA,1.87,10000,win,18700,411162
73177,2023-01-24,DPC EEU 2023 Tour 1: Division I,Team Spirit,HellRaisers,-20.5392,HellRaisers,2.16,8444,loss,0,402718
73182,2023-01-24,DPC EEU 2023 Tour 1: Division I,Team Spirit,HellRaisers,25.996,Team Spirit,1.65,10000,win,16500,409218
73185,2023-01-24,European Pro League Season 6,Ooredoo Thunders,YNT,-19.6354,YNT,2.37,8035,win,19042,420225
73190,2023-01-24,European Pro League Season 6,Ooredoo Thunders,YNT,-45.3438,YNT,2.16,10000,loss,0,410225
73197,2023-01-24,European Pro League Season 6,Ooredoo Thunders,YNT,-19.7836,YNT,2.38,8115,loss,0,402110
73191,2023-01-24,EPL World AM S3,Ravens,ALPHA,-22.3704,ALPHA,4.4,8995,loss,0,393115
73196,2023-01-24,EPL World AM S3,Ravens,ALPHA,-78.314,ALPHA,4.8,10000,loss,0,383115
73192,2023-01-24,DPC SA 2023 Tour 1: Division I,Beastcoast,Alliance.LATAM,-11.8536,Alliance.LATAM,4.8,4541,win,21796,400370
73198,2023-01-24,DPC SA 2023 Tour 1: Division I,Beastcoast,Alliance.LATAM,1.3718,Beastcoast,1.3,549,win,713,400534
73204,2023-01-24,DPC SA 2023 Tour 1: Division I,Beastcoast,Alliance.LATAM,65.629,Beastcoast,1.26,10000,win,12600,403134
73181,2023-01-24,NEON LEAGUE,Matreshka,V-Gaming,123.0122,Matreshka,1.52,10000,loss,0,393134
73187,2023-01-24,NEON LEAGUE,Matreshka,V-Gaming,-66.1912,V-Gaming,2.99,10000,loss,0,383134
73194,2023-01-24,NEON LEAGUE,Matreshka,V-Gaming,34.0158,Matreshka,1.36,10000,loss,0,373134
73202,2023-01-24,European Pro League Season 6,cybercats,Sigma.YNT,167.4656,cybercats,2.32,10000,win,23200,386334
73206,2023-01-24,European Pro League Season 6,cybercats,Sigma.YNT,-58.1402,Sigma.YNT,1.87,10000,win,18700,395034
73211,2023-01-24,European Pro League Season 6,cybercats,Sigma.YNT,63.1006,cybercats,1.87,10000,win,18700,403734
73209,2023-01-24,DPC SA 2023 Tour 1: Division I,Thunder Awaken,Evil Geniuses,6.25,Thunder Awaken,3.2,2523,loss,0,401211
73214,2023-01-24,DPC SA 2023 Tour 1: Division I,Thunder Awaken,Evil Geniuses,-56.3216,Evil Geniuses,1.28,10000,win,12800,404011
73207,2023-01-24,EPL World AM S3,Dreamers Esports,Wildcard,115.6524,Dreamers Esports,2.28,10000,win,22799,416810
73212,2023-01-24,EPL World AM S3,Dreamers Esports,Wildcard,-61.8328,Wildcard,1.77,10000,win,17700,424510
73215,2023-01-24,EPL World AM S3,Dreamers Esports,Wildcard,-33.9162,Wildcard,1.66,10000,loss,0,414510
73162,2023-01-24,ESportsBattle | DOTA2,Pull Up,Ryoiki Tenkai,57.9812,Pull Up,1.55,10000,win,15500,420010
73168,2023-01-24,ESportsBattle | DOTA2,Pull Up,Ryoiki Tenkai,20.1646,Pull Up,1.87,8469,win,15837,427378
73180,2023-01-24,ESportsBattle | DOTA2,Amanita,Pull Up,132.0952,Amanita,3.14,10000,win,31400,448778
73184,2023-01-24,ESportsBattle | DOTA2,Amanita,Pull Up,-91.2822,Pull Up,1.79,10000,win,17900,456678
73189,2023-01-24,ESportsBattle | DOTA2,Amanita,Pull Up,128.6772,Amanita,1.97,10000,loss,0,446678
73216,2023-01-24,DPC SA 2023 Tour 1: Division I,Infinity E-sports.,INF.UESPORTS,135.1008,Infinity E-sports.,1.51,10000,win,15100,451778
73223,2023-01-24,DPC SA 2023 Tour 1: Division I,Infinity E-sports.,INF.UESPORTS,-173.2156,INF.UESPORTS,2.7,10000,win,27000,468778
73225,2023-01-24,DPC SA 2023 Tour 1: Division I,Infinity E-sports.,INF.UESPORTS,97.9512,Infinity E-sports.,1.5,10000,win,15000,473778
73217,2023-01-24,EPL World AM S3,Ukumari,Keyd Stars,29.3816,Ukumari,3.03,10000,win,30299,494077
73222,2023-01-24,EPL World AM S3,Ukumari,Keyd Stars,51.1556,Ukumari,2.66,10000,loss,0,484077
73224,2023-01-24,EPL World AM S3,Ukumari,Keyd Stars,-157.9642,Keyd Stars,1.4,10000,win,14000,488077
73201,2023-01-24,NEON LEAGUE,BENZ190E,UBER TILT,151.613,BENZ190E,1.87,10000,win,18700,496777
73205,2023-01-24,NEON LEAGUE,BENZ190E,UBER TILT,64.7532,BENZ190E,1.55,10000,loss,0,486777
73218,2023-01-25,EPL World AM S3,Mad Kings Esports,INF.UESPORTS,46.4286,Mad Kings Esports,2.35,10000,win,23500,500277
73228,2023-01-25,EPL World AM S3,Mad Kings Esports,INF.UESPORTS,116.7542,Mad Kings Esports,2.25,10000,win,22500,512777
73219,2023-01-25,GOLDEN AGE,Myth Avenue Gaming,Team Believe,41.8938,Myth Avenue Gaming,1.39,10000,win,13899,516676
73220,2023-01-25,Lunar New Year 2023,Dawn Gaming,Team Saiyan,-108.254,Team Saiyan,1.76,10000,loss,0,506676
73232,2023-01-25,Lunar New Year 2023,Dawn Gaming,Team Saiyan,71.9972,Dawn Gaming,1.87,10000,loss,0,496676
73231,2023-01-25,DPC SEA 2023 Tour 1: Division I,Bleed Esports,Talon Esports,-164.1256,Talon Esports,1.48,10000,win,14800,501476
73246,2023-01-25,DPC SEA 2023 Tour 1: Division I,Bleed Esports,Talon Esports,-47.589,Talon Esports,1.41,10000,win,14100,505576
73287,2023-01-25,DPC WEU 2023 Tour 1: Division I,OG,Nigma Galaxy,54.9666,OG,1.28,10000,win,12800,508376
73293,2023-01-25,DPC WEU 2023 Tour 1: Division I,OG,Nigma Galaxy,-100.1348,Nigma Galaxy,3.4,10000,win,34000,532376
73295,2023-01-25,DPC WEU 2023 Tour 1: Division I,OG,Nigma Galaxy,-108.8642,Nigma Galaxy,3.14,10000,win,31400,553776
73235,2023-01-25,Lunar New Year 2023,Dawn Gaming,UD Vessuwan,-39.3618,UD Vessuwan,1.52,10000,win,15200,558976
73236,2023-01-25,GOLDEN AGE,Neon Esports,SPAWN TEAM,62.077,Neon Esports,1.83,10000,loss,0,548976
73254,2023-01-25,GOLDEN AGE,Neon Esports,SPAWN TEAM,-80.796,SPAWN TEAM,1.87,10000,loss,0,538976
73237,2023-01-25,DPC SEA 2023 Tour 1: Division I,Blacklist International,Team SMG,74.4396,Blacklist International,1.37,10000,loss,0,528976
73264,2023-01-25,DPC SEA 2023 Tour 1: Division I,Blacklist International,Team SMG,-102.9876,Team SMG,2.63,10000,win,26300,545276
73240,2023-01-25,European Pro League Season 6,Sigma.YNT,MonaspA,-17.0788,MonaspA,1.72,9312,win,16016,551980
73277,2023-01-25,European Pro League Season 6,Sigma.YNT,MonaspA,-24.0318,MonaspA,1.62,10000,win,16200,558180
73241,2023-01-25,DPC SEA 2023 Tour 1: Division I,Fnatic,Execration,-107.579,Execration,1.45,10000,loss,0,548180
73283,2023-01-25,DPC SEA 2023 Tour 1: Division I,Fnatic,Execration,-122.3928,Execration,1.52,10000,win,15200,553380
73288,2023-01-25,DPC SEA 2023 Tour 1: Division I,Fnatic,Execration,-125.3248,Execration,1.51,10000,win,15100,558480
73242,2023-01-25,European Pro League Season 6,YNT,Water rune enjoyers,22.886,YNT,1.62,10000,loss,0,548480
73289,2023-01-25,European Pro League Season 6,YNT,Water rune enjoyers,-64.2458,Water rune enjoyers,1.95,10000,loss,0,538480
73294,2023-01-25,European Pro League Season 6,YNT,Water rune enjoyers,-18.63,Water rune enjoyers,1.99,10000,win,19900,548380
73297,2023-01-25,NEON LEAGUE,BENZ190E,V-Gaming,41.6306,BENZ190E,1.45,10000,loss,0,538380
73305,2023-01-25,NEON LEAGUE,BENZ190E,V-Gaming,-38.204,V-Gaming,2.48,10000,loss,0,528380
73312,2023-01-25,NEON LEAGUE,BENZ190E,V-Gaming,58.6516,BENZ190E,1.45,10000,win,14500,532880
73300,2023-01-25,European Pro League Season 6,Team Sexy,Monte,74.1504,Team Sexy,1.35,10000,win,13500,536380
73309,2023-01-25,European Pro League Season 6,Team Sexy,Monte,101.01,Team Sexy,1.35,10000,loss,0,526380
73314,2023-01-25,European Pro League Season 6,Team Sexy,Monte,86.29,Team Sexy,1.5,10000,win,15000,531380
73302,2023-01-25,DPC WEU 2023 Tour 1: Division I,Gaimin Gladiators,Into the Breach,43.5898,Gaimin Gladiators,1.29,10000,win,12900,534280
73311,2023-01-25,DPC WEU 2023 Tour 1: Division I,Gaimin Gladiators,Into the Breach,-66.613,Into the Breach,3.39,10000,loss,0,524280
73316,2023-01-25,DPC WEU 2023 Tour 1: Division I,Tundra Esports,Entity,65.1774,Tundra Esports,1.32,10000,win,13200,527480
73320,2023-01-25,DPC WEU 2023 Tour 1: Division I,Tundra Esports,Entity,1.674,Tundra Esports,1.3,883,loss,0,526597
73322,2023-01-25,DPC WEU 2023 Tour 1: Division I,Tundra Esports,Entity,-6.5188,Entity,2.8,3432,win,9609,532774
73238,2023-01-25,Lunar New Year 2023,SPAWN TEAM,UD Vessuwan,-65.9504,UD Vessuwan,1.65,10000,win,16500,539274
73266,2023-01-25,Lunar New Year 2023,SPAWN TEAM,UD Vessuwan,-39.5756,UD Vessuwan,1.75,10000,win,17500,546774
73239,2023-01-25,GOLDEN AGE,Myth Avenue Gaming,Neon Esports,-82.4318,Neon Esports,1.86,10000,win,18600,555374
73268,2023-01-25,GOLDEN AGE,Myth Avenue Gaming,Neon Esports,92.5984,Myth Avenue Gaming,1.88,10000,win,18800,564174
73275,2023-01-25,ESportsBattle | DOTA2,Pull Up,Ryoiki Tenkai,10.9424,Pull Up,1.75,6173,win,10802,568803
73281,2023-01-25,ESportsBattle | DOTA2,Pull Up,Ryoiki Tenkai,4.9914,Pull Up,1.75,2839,win,4968,570932
73317,2023-01-25,EPL World AM S3,Ukumari,No Runes,37.0638,Ukumari,1.65,10000,loss,0,560932
73319,2023-01-25,EPL World AM S3,Ukumari,No Runes,-2.1398,No Runes,1.87,1200,win,2244,561976
73324,2023-01-25,DPC NA 2023 Tour 1: Division I,Shopify Rebellion,Nouns,76.3876,Shopify Rebellion,1.21,10000,win,12100,564076
73327,2023-01-25,DPC NA 2023 Tour 1: Division I,Shopify Rebellion,Nouns,59.9352,Shopify Rebellion,1.2,10000,win,12000,566076
73325,2023-01-25,EPL World AM S3,Wildcard,Balrogs e-Sport,-148.5956,Balrogs e-Sport,1.87,10000,win,18700,574776
73326,2023-01-25,EPL World AM S3,Wildcard,Balrogs e-Sport,-142.7084,Balrogs e-Sport,1.87,10000,win,18700,583476
73291,2023-01-25,ESportsBattle | DOTA2,Amanita,Fuzanglong,-23.3168,Fuzanglong,2.35,10000,loss,0,573476
73296,2023-01-25,ESportsBattle | DOTA2,Amanita,Fuzanglong,95.769,Amanita,1.57,10000,win,15700,579176
73301,2023-01-25,EPL World AM S3,INF.UESPORTS,Lava Esports,28.1172,INF.UESPORTS,1.58,10000,win,15800,584976
73308,2023-01-25,EPL World AM S3,INF.UESPORTS,Lava Esports,-3.3596,Lava Esports,2.2,1965,loss,0,583011
73337,2023-01-26,GOLDEN AGE,UD Vessuwan,496 Gaming,97.7804,UD Vessuwan,1.3,10000,win,13000,586011
73340,2023-01-26,GOLDEN AGE,UD Vessuwan,496 Gaming,6.3058,UD Vessuwan,1.1,3695,win,4064,586380
73329,2023-01-26,DPC NA 2023 Tour 1: Division I,TSM,B8,205.1386,TSM,1.05,10000,win,10500,586880
73332,2023-01-26,DPC NA 2023 Tour 1: Division I,TSM,B8,-83.4172,B8,8.5,10000,loss,0,576880
73338,2023-01-26,Lunar New Year 2023,LBZS,Dawn Gaming,30.3872,LBZS,1.44,10000,win,14400,581280
73342,2023-01-26,Lunar New Year 2023,LBZS,Dawn Gaming,10.978,LBZS,1.35,6381,win,8614,583513
73344,2023-01-26,Lunar New Year 2023,LBZS,SPAWN TEAM,-135.2876,SPAWN TEAM,2.26,10000,win,22599,596112
73354,2023-01-26,Lunar New Year 2023,LBZS,SPAWN TEAM,-157.027,SPAWN TEAM,1.94,10000,win,19400,605512
73345,2023-01-26,Lunar New Year 2023,SPAWN TEAM,496 Gaming,146.7624,SPAWN TEAM,1.59,10000,win,15900,611412
73364,2023-01-26,Lunar New Year 2023,SPAWN TEAM,496 Gaming,76.8022,SPAWN TEAM,1.66,10000,win,16600,618012
73346,2023-01-26,DPC EEU 2023 Tour 1: Division I,Nemiga Gaming,BetBoom Team,55.7934,Nemiga Gaming,4.99,10000,loss,0,608012
73376,2023-01-26,DPC EEU 2023 Tour 1: Division I,Nemiga Gaming,BetBoom Team,-91.8918,BetBoom Team,1.2,10000,win,12000,610012
73385,2023-01-26,DPC EEU 2023 Tour 1: Division I,Team Spirit,Virtus.pro,-32.6,Virtus.pro,3.4,10000,loss,0,600012
73389,2023-01-26,DPC EEU 2023 Tour 1: Division I,Team Spirit,Virtus.pro,-3.2888,Virtus.pro,3.7,1973,loss,0,598039
73380,2023-01-26,European Pro League Season 6,MonaspA,Water rune enjoyers,61.386,MonaspA,1.65,10000,win,16500,604539
73386,2023-01-26,European Pro League Season 6,MonaspA,Water rune enjoyers,-98.5012,Water rune enjoyers,2.31,10000,win,23100,617639
73391,2023-01-26,European Pro League Season 6,MonaspA,Water rune enjoyers,94.5448,MonaspA,1.55,10000,win,15500,623139
73398,2023-01-26,European Pro League Season 6,Team Sexy,BENZ190E,67.8614,Team Sexy,1.5,10000,win,15000,628139
73403,2023-01-26,European Pro League Season 6,Team Sexy,BENZ190E,113.1694,Team Sexy,1.45,10000,win,14500,632639
73399,2023-01-26,DPC SA 2023 Tour 1: Division I,Ravens,INFAMOUS U.ESPORTS,-36.1412,INFAMOUS U.ESPORTS,1.69,10000,loss,0,622639
73406,2023-01-26,DPC SA 2023 Tour 1: Division I,Ravens,INFAMOUS U.ESPORTS,-165.6836,INFAMOUS U.ESPORTS,1.65,10000,win,16500,629139
73409,2023-01-26,DPC SA 2023 Tour 1: Division I,Ravens,INFAMOUS U.ESPORTS,72.9274,Ravens,2.48,10000,win,24800,643939
73414,2023-01-26,DPC SA 2023 Tour 1: Division I,Alliance.LATAM,Evil Geniuses,-34.1782,Evil Geniuses,1.15,10000,win,11500,645439
73423,2023-01-26,DPC SA 2023 Tour 1: Division I,Alliance.LATAM,Evil Geniuses,-114.9236,Evil Geniuses,1.16,10000,win,11600,647039
73347,2023-01-26,NEON LEAGUE,Team Sexy,EZ KATKA,41.8384,Team Sexy,1.72,10000,loss,0,637039
73381,2023-01-26,NEON LEAGUE,Team Sexy,EZ KATKA,130.175,Team Sexy,1.76,10000,loss,0,627039
73370,2023-01-26,ESportsBattle | DOTA2,mind takers,Amanita,130.9762,mind takers,1.96,10000,loss,0,617039
73382,2023-01-26,ESportsBattle | DOTA2,Fuzanglong,Pull Up,-129.1926,Pull Up,1.46,10000,loss,0,607039
73388,2023-01-26,ESportsBattle | DOTA2,Fuzanglong,Pull Up,43.8902,Fuzanglong,2.21,10000,loss,0,597039
73415,2023-01-26,EPL World AM S3,INF.UESPORTS,No Runes,17.5772,INF.UESPORTS,1.45,10000,win,14500,601539
73424,2023-01-26,EPL World AM S3,INF.UESPORTS,No Runes,183.87,INF.UESPORTS,1.52,10000,win,15200,606739
73416,2023-01-26,DPC SA 2023 Tour 1: Division I,Beastcoast,Thunder Awaken,31.4202,Beastcoast,1.32,10000,win,13200,609939
73429,2023-01-26,DPC SA 2023 Tour 1: Division I,Beastcoast,Thunder Awaken,-155.9844,Thunder Awaken,3.32,10000,loss,0,599939
73417,2023-01-26,EPL World AM S3,Balrogs e-Sport,Qhali,106.8038,Balrogs e-Sport,1.73,10000,win,17300,607239
